voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;42.184654235839844;-1.363688588142395,-0.35233935713768005,0.00033094995887950063,-0.0003994246362708509;0.6799156069755554,0.047405075281858444,0.25451529026031494,0.0000557457133254502;0.31911736726760864,0.1640758514404297,-0.0015333191258832812,-0.09954947233200073;0.023545285686850548,0.36861059069633484,-0.09954891353845596,0.040061574429273605
;42.18166732788086;-1.3613953590393066,-0.35171037912368774,0.0003308915765956044,-0.0003995000442955643;0.6786006093025208,0.04753216356039047,0.25460171699523926,0.00005576178591581993;0.3191009759902954,0.16407307982444763,-0.0015334850177168846,-0.09952250123023987;0.023639198392629623,0.3672925531864166,-0.09952196478843689,0.04066579416394234
;42.17863464355469;-1.3591108322143555,-0.35108324885368347,0.0003308331361040473,-0.0003995766455773264;0.6772880554199219,0.047659192234277725,0.2546878755092621,0.00005577796764555387;0.3190842270851135,0.16407018899917603,-0.0015336525393649936,-0.09949569404125214;0.02373218536376953,0.3659808337688446,-0.09949517995119095,0.04126603901386261
;42.17555618286133;-1.356835126876831,-0.3504583239555359,0.0003307747538201511,-0.0003996542654931545;0.6759784817695618,0.04778613895177841,0.25477373600006104,0.00005579452044912614;0.3190672695636749,0.16406743228435516,-0.0015338232042267919,-0.09946902841329575;0.023822873830795288,0.36467525362968445,-0.09946852922439575,0.04186181724071503
;42.172428131103516;-1.3545678853988647,-0.3498353362083435,0.0003307162842247635,-0.0003997331368736923;0.6746712923049927,0.04791300371289253,0.25485917925834656,0.0000558112733415328;0.31904998421669006,0.16406448185443878,-0.0015339970123022795,-0.0994424819946289;0.023914769291877747,0.3633756637573242,-0.0994420051574707,0.04245559871196747
;42.16925048828125;-1.3523094654083252,-0.34921449422836304,0.0003306579019408673,-0.00039981293957680464;0.6733670830726624,0.048039793968200684,0.254944384098053,0.00005582838275586255;0.3190324306488037,0.16406144201755524,-0.0015341730322688818,-0.0994160920381546;0.024003682658076286,0.3620820641517639,-0.09941563010215759,0.04304330423474312
;42.1660270690918;-1.3500596284866333,-0.34859561920166016,0.0003305994614493102,-0.0003998939646407962;0.672065258026123,0.04816650599241257,0.2550293207168579,0.00005584569225902669;0.31901466846466064,0.16405844688415527,-0.0015343520790338516,-0.09938982874155045;0.024091769009828568,0.36079463362693787,-0.09938938915729523,0.043627701699733734
;42.162757873535156;-1.3478175401687622,-0.3479785919189453,0.0003305410500615835,-0.0003999760374426842;0.6707660555839539,0.0482931025326252,0.2551138997077942,0.00005586319821304642;0.3189965784549713,0.16405543684959412,-0.0015345338033512235,-0.09936369955539703;0.02417839877307415,0.3595130443572998,-0.09936327487230301,0.04420847073197365
;42.15944290161133;-1.345584511756897,-0.34736356139183044,0.00033048258046619594,-0.00040005924529396;0.6694695353507996,0.04841963201761246,0.25519824028015137,0.000055881002481328323;0.3189782500267029,0.16405221819877625,-0.0015347178559750319,-0.09933771193027496;0.024265160784125328,0.35823723673820496,-0.09933730214834213,0.04478594288229942
;42.15607833862305;-1.3433592319488525,-0.3467505872249603,0.00033042411087080836,-0.00040014341357164085;0.6681755781173706,0.04854607209563255,0.25528228282928467,0.00005589915963355452;0.31895965337753296,0.16404905915260315,-0.0015349050518125296,-0.09931187331676483;0.02435052953660488,0.3569674491882324,-0.0993114784359932,0.04536021873354912
;42.15266799926758;-1.3411420583724976,-0.3461393713951111,0.00033036567037925124,-0.00040022874600254;0.6668841242790222,0.04867246001958847,0.2553659975528717,0.000055917513236636296;0.31894078850746155,0.16404573619365692,-0.0015350942267104983,-0.09928615391254425;0.024434423074126244,0.3557033836841583,-0.09928577393293381,0.045930441468954086
;42.14921188354492;-1.3389334678649902,-0.345530241727829,0.00033030720078386366,-0.0004003150970675051;0.665595531463623,0.04879874363541603,0.2554495632648468,0.000055936154240043834;0.3189217150211334,0.1640424132347107,-0.0015352865448221564,-0.09926056116819382;0.024516668170690536,0.35444509983062744,-0.09926019608974457,0.04649609699845314
;42.145713806152344;-1.3367329835891724,-0.34492310881614685,0.0003302487311884761,-0.00040040252497419715;0.6643093228340149,0.04892496019601822,0.2555326819419861,0.0000559550135221798;0.31890228390693665,0.16403909027576447,-0.0015354814240708947,-0.09923511743545532;0.024599403142929077,0.3531925082206726,-0.09923476725816727,0.047059327363967896
;42.14216995239258;-1.3345404863357544,-0.3443177342414856,0.0003301902033854276,-0.000400491087930277;0.6630256772041321,0.04905107989907265,0.2556157112121582,0.00005597421477432363;0.31888267397880554,0.16403573751449585,-0.0015356787480413914,-0.09920977056026459;0.02468051202595234,0.3519456386566162,-0.09920943528413773,0.04761919379234314
;42.138580322265625;-1.3323553800582886,-0.3437141478061676,0.00033013170468620956,-0.000400580553105101;0.6617444753646851,0.049177136272192,0.25569838285446167,0.00005599356154561974;0.31886282563209534,0.1640322208404541,-0.0015358785167336464,-0.0991845652461052;0.024760406464338303,0.35070449113845825,-0.09918423742055893,0.048175517469644547
;42.134944915771484;-1.3301786184310913,-0.343112587928772,0.00033007317688316107,-0.00040067112422548234;0.6604660153388977,0.04930311068892479,0.2557808458805084,0.00005601311204372905;0.31884270906448364,0.16402867436408997,-0.0015360807301476598,-0.09915950149297714;0.02483917400240898,0.3494689166545868,-0.09915918856859207,0.048727963119745255
;42.131263732910156;-1.3280094861984253,-0.34251293540000916,0.0003300147072877735,-0.00040076259756460786;0.6591901779174805,0.0494290329515934,0.2558629512786865,0.000056033022701740265;0.31882229447364807,0.1640251725912094,-0.0015362856211140752,-0.09913455694913864;0.024917492642998695,0.34823882579803467,-0.09913425892591476,0.049277957528829575
;42.12753677368164;-1.3258486986160278,-0.3419150412082672,0.00032995620858855546,-0.000400855322368443;0.6579167246818542,0.049554843455553055,0.2559449076652527,0.00005605314436252229;0.3188016712665558,0.16402168571949005,-0.0015364931896328926,-0.09910975396633148;0.024993201717734337,0.3470142185688019,-0.0991094633936882,0.049822453409433365
;42.1237678527832;-1.3236957788467407,-0.34131908416748047,0.0003298976516816765,-0.00040094906580634415;0.6566458940505981,0.049680549651384354,0.25602665543556213,0.000056073626183206216;0.3187807500362396,0.16401802003383636,-0.0015367030864581466,-0.09908505529165268;0.025070782750844955,0.34579527378082275,-0.0990847796201706,0.050366371870040894
;42.119956970214844;-1.3215503692626953,-0.34072503447532654,0.00032983915298245847,-0.00040104376967065036;0.6553776860237122,0.04980619624257088,0.2561080753803253,0.0000560942389711272;0.31875964999198914,0.16401441395282745,-0.0015369157772511244,-0.09906049072742462;0.02514544501900673,0.34458157420158386,-0.09906022250652313,0.050905026495456696
;42.1161003112793;-1.319412112236023,-0.34013259410858154,0.00032978062517941,-0.00040113937575370073;0.654111921787262,0.04993174970149994,0.2561893165111542,0.00005611513915937394;0.31873825192451477,0.16401073336601257,-0.0015371304471045732,-0.09903606027364731;0.025220273062586784,0.3433734178543091,-0.09903579950332642,0.051442500203847885
;42.11220169067383;-1.3172823190689087,-0.3395421802997589,0.0003297220391687006,-0.00040123623330146074;0.6528485417366028,0.05005720257759094,0.25627025961875916,0.00005613617395283654;0.3187166452407837,0.16400697827339172,-0.0015373483765870333,-0.09901172667741776;0.02529245987534523,0.3421705961227417,-0.09901148080825806,0.05197373405098915
;42.10826110839844;-1.3151599168777466,-0.33895355463027954,0.00032966348226182163,-0.00040133390575647354;0.6515880227088928,0.05018258094787598,0.2563510239124298,0.000056157576182158664;0.3186948001384735,0.16400320827960968,-0.0015375681687146425,-0.09898752719163895;0.02536514587700367,0.3409730792045593,-0.09898728877305984,0.05250374972820282
;42.10427474975586;-1.313044786453247,-0.33836668729782104,0.0003296049253549427,-0.0004014326841570437;0.6503298878669739,0.05030789226293564,0.25643157958984375,0.0000561791930522304;0.31867268681526184,0.1639993041753769,-0.001537790521979332,-0.09896347671747208;0.025435596704483032,0.3397809565067291,-0.09896324574947357,0.05302949994802475
;42.100250244140625;-1.310937523841858,-0.3377816677093506,0.0003295463975518942,-0.000401532364776358;0.6490742564201355,0.05043311417102814,0.2565118968486786,0.00005620101001113653;0.3186503052711487,0.16399547457695007,-0.0015380153199657798,-0.09893951565027237;0.02550615556538105,0.33859384059906006,-0.09893929213285446,0.05355267599225044
;42.0961799621582;-1.3088370561599731,-0.33719828724861145,0.0003294878115411848,-0.0004016330058220774;0.6478211879730225,0.05055825039744377,0.25659194588661194,0.000056223121646326035;0.3186277747154236,0.16399168968200684,-0.0015382420970126987,-0.09891568124294281;0.025575634092092514,0.33741214871406555,-0.0989154651761055,0.05407344922423363
;42.092071533203125;-1.3067445755004883,-0.33661678433418274,0.0003294292255304754,-0.0004017347819171846;0.6465705633163452,0.05068328604102135,0.25667187571525574,0.00005624551704386249;0.3186049163341522,0.1639876812696457,-0.0015384716680273414,-0.0988919585943222;0.025644594803452492,0.33623558282852173,-0.09889174997806549,0.05459069460630417
;42.08791732788086;-1.3046587705612183,-0.3360370397567749,0.00032937066862359643,-0.0004018373438157141;0.6453225612640381,0.05080825090408325,0.25675147771835327,0.000056268065236508846;0.31858187913894653,0.16398373246192932,-0.0015387035673484206,-0.09886837005615234;0.025711558759212494,0.3350641429424286,-0.09886817634105682,0.05510447174310684
;42.08372497558594;-1.3025809526443481,-0.33545899391174316,0.000329312082612887,-0.000401941011659801;0.6440768837928772,0.050933148711919785,0.25683099031448364,0.000056290882639586926;0.3185585141181946,0.16397975385189056,-0.0015389377949759364,-0.09884487837553024;0.02577759325504303,0.33389776945114136,-0.09884469211101532,0.055614594370126724
;42.079490661621094;-1.3005104064941406,-0.33488279581069946,0.00032925346749834716,-0.00040204563993029296;0.6428340077400208,0.05105797201395035,0.2569103240966797,0.00005631393287330866;0.31853505969047546,0.16397568583488464,-0.0015391745837405324,-0.0988214984536171;0.025843258947134018,0.33273667097091675,-0.09882131218910217,0.05612262710928917
;42.07521438598633;-1.2984460592269897,-0.33430808782577515,0.0003291949105914682,-0.0004021511704195291;0.6415930986404419,0.05118268355727196,0.25698933005332947,0.000056337255955440924;0.3185112774372101,0.1639716625213623,-0.0015394133515655994,-0.0987982451915741;0.025907769799232483,0.33158043026924133,-0.09879806637763977,0.05662783980369568
;42.070899963378906;-1.2963898181915283,-0.3337354063987732,0.0003291362663730979,-0.0004022576904390007;0.6403551697731018,0.05130729824304581,0.25706830620765686,0.00005636081186821684;0.318487286567688,0.16396749019622803,-0.0015396547969430685,-0.09877511113882065;0.025971973314881325,0.3304292857646942,-0.09877493977546692,0.057129956781864166
;42.06654357910156;-1.2943402528762817,-0.333164244890213,0.00032907765125855803,-0.0004023650835733861;0.639119565486908,0.05143185704946518,0.2571469247341156,0.000056384415074717253;0.3184630870819092,0.16396333277225494,-0.0015398983377963305,-0.09875208884477615;0.026035213842988014,0.3292829692363739,-0.09875192493200302,0.05762954428792
;42.0621452331543;-1.2922980785369873,-0.3325949013233185,0.0003290190361440182,-0.0004024735535494983;0.6378865838050842,0.0515563078224659,0.25722548365592957,0.00005640847302856855;0.31843864917755127,0.1639590561389923,-0.001540144206956029,-0.0987292006611824;0.02609635703265667,0.3281417191028595,-0.09872904419898987,0.05812487751245499
;42.057708740234375;-1.2902626991271973,-0.3320271670818329,0.0003289604210294783,-0.0004025828675366938;0.6366558074951172,0.05168067291378975,0.25730374455451965,0.000056432672863593325;0.31841397285461426,0.16395489871501923,-0.0015403922880068421,-0.09870640188455582;0.02615806832909584,0.32700520753860474,-0.09870625287294388,0.05861847475171089
;42.05323028564453;-1.288233995437622,-0.3314610719680786,0.00032890180591493845,-0.00040269317105412483;0.6354275345802307,0.05180496349930763,0.2573818862438202,0.00005645715646096505;0.31838908791542053,0.1639506071805954,-0.0015406426973640919,-0.09868370741605759;0.02621849998831749,0.32587388157844543,-0.09868356585502625,0.059109654277563095
;42.0487174987793;-1.2862129211425781,-0.3308967053890228,0.00032884316169656813,-0.0004028043767903;0.6342019438743591,0.05192916467785835,0.2574599087238312,0.000056481781939510256;0.31836390495300293,0.163946270942688,-0.0015408952021971345,-0.0986611396074295;0.026278316974639893,0.32474711537361145,-0.09866099804639816,0.05959737300872803
;42.04416275024414;-1.2841984033584595,-0.3303340971469879,0.00032878454658202827,-0.00040291654295288026;0.632978618144989,0.052053291350603104,0.2575376331806183,0.00005650670573231764;0.3183385729789734,0.1639418601989746,-0.001541150500997901,-0.09863866120576859;0.026335841044783592,0.3236251473426819,-0.09863852709531784,0.06008114293217659
;42.03956604003906;-1.2821903228759766,-0.3297729790210724,0.00032872584415599704,-0.0004030296113342047;0.6317577362060547,0.052177321165800095,0.2576152980327606,0.00005653192783938721;0.31831303238868713,0.16393747925758362,-0.0015414076624438167,-0.09861630946397781;0.02639365941286087,0.3225081264972687,-0.09861618280410767,0.06056391820311546
;42.034934997558594;-1.2801892757415771,-0.32921361923217773,0.0003286671999376267,-0.0004031436692457646;0.6305391192436218,0.05230126902461052,0.25769278407096863,0.00005655728091369383;0.3182872533798218,0.16393308341503143,-0.0015416672686114907,-0.09859407693147659;0.02644977532327175,0.32139578461647034,-0.09859395027160645,0.061042580753564835
;42.0302619934082;-1.2781946659088135,-0.3286556601524353,0.00032860852661542594,-0.0004032585129607469;0.6293231844902039,0.05242513120174408,0.25777003169059753,0.00005658285954268649;0.3182612359523773,0.1639285832643509,-0.0015419281553477049,-0.09857194125652313;0.02650679647922516,0.3202880620956421,-0.09857182204723358,0.0615207739174366
;42.025550842285156;-1.2762069702148438,-0.32809948921203613,0.0003285498823970556,-0.00040337428799830377;0.6281095743179321,0.052548911422491074,0.25784724950790405,0.00005660865645040758;0.31823500990867615,0.16392409801483154,-0.0015421920688822865,-0.09854990988969803;0.026562098413705826,0.3191851079463959,-0.09854979813098907,0.0619952529668808
;42.02080154418945;-1.2742263078689575,-0.3275449872016907,0.0003284911799710244,-0.00040349113987758756;0.6268984079360962,0.0526726096868515,0.25792422890663147,0.000056634667998878285;0.3182085454463959,0.16391947865486145,-0.0015424583107233047,-0.09852798283100128;0.02661626599729061,0.31808680295944214,-0.09852787107229233,0.062466349452733994
;42.016014099121094;-1.272251844406128,-0.32699212431907654,0.0003284325357526541,-0.0004036086902488023;0.625689685344696,0.05279620364308357,0.25800105929374695,0.00005666097786161117;0.31818193197250366,0.16391487419605255,-0.0015427264152094722,-0.0985061526298523;0.026669185608625412,0.31699302792549133,-0.09850604832172394,0.06293459236621857
