voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;9.071432113647461;-0.4502789378166199,-0.05362474545836449,0.00020265497732907534,-0.002064845059067011;0.023917820304632187,0.1520736962556839,0.5333167910575867,0.001357257249765098;0.12394402176141739,0.13148970901966095,-0.003933317493647337,-0.08344824612140656;-0.16421183943748474,0.0006884713075123727,-0.08344824612140656,0.20942841470241547
;9.054696083068848;-0.45020657777786255,-0.05359913408756256,0.00020261851022951305,-0.0020662876777350903;0.023890215903520584,0.15206816792488098,0.5334494709968567,0.0013594161719083786;0.12385782599449158,0.13147695362567902,-0.003934819716960192,-0.08343890309333801;-0.16426648199558258,0.0006876038969494402,-0.08343890309333801,0.20948007702827454
;9.037955284118652;-0.4501335918903351,-0.053573451936244965,0.00020258207223378122,-0.002067732159048319;0.023862598463892937,0.15206260979175568,0.5335820317268372,0.0013615800999104977;0.12377161532640457,0.13146421313285828,-0.003936322871595621,-0.08342958241701126;-0.16432031989097595,0.0006867414340376854,-0.08342958241701126,0.20953302085399628
;9.021209716796875;-0.4500602185726166,-0.05354773625731468,0.00020254566334187984,-0.0020691766403615475;0.023834994062781334,0.15205702185630798,0.5337147116661072,0.0013637463562190533;0.12368543446063995,0.13145147264003754,-0.003937824629247189,-0.0834202691912651;-0.1643739938735962,0.0006858838605694473,-0.0834202691912651,0.20958662033081055
;9.004460334777832;-0.44998699426651,-0.053522028028964996,0.00020250925444997847,-0.0020706229843199253;0.02380741573870182,0.15205137431621552,0.5338473320007324,0.0013659180840477347;0.12359926104545593,0.1314387321472168,-0.0039393287152051926,-0.08341094106435776;-0.164428249001503,0.0006850309437140822,-0.08341094106435776,0.20963937044143677
;8.987707138061523;-0.44991347193717957,-0.05349631607532501,0.00020247283100616187,-0.0020720702596008778;0.02377985417842865,0.15204572677612305,0.5339798927307129,0.001368092023767531;0.12351307272911072,0.13142603635787964,-0.003940833732485771,-0.0834016352891922;-0.16448187828063965,0.0006841830327175558,-0.0834016352891922,0.20969316363334656
;8.970949172973633;-0.44983986020088196,-0.05347059667110443,0.0002024364221142605,-0.002073518466204405;0.02375231310725212,0.152040034532547,0.5341125726699829,0.0013702712021768093;0.12342691421508789,0.1314132660627365,-0.0039423382841050625,-0.08339231461286545;-0.16453637182712555,0.0006833397783339024,-0.08339231461286545,0.2097461223602295
;8.95418643951416;-0.44976621866226196,-0.053444892168045044,0.00020240001322235912,-0.002074968069791794;0.02372480183839798,0.15203428268432617,0.5342452526092529,0.0013724545715376735;0.12334074079990387,0.13140052556991577,-0.003943844698369503,-0.0833829864859581;-0.16459061205387115,0.0006825013551861048,-0.0833829864859581,0.2097993791103363
;8.937419891357422;-0.44969239830970764,-0.05341917648911476,0.00020236364798620343,-0.002076418837532401;0.02369730733335018,0.15202853083610535,0.5343779921531677,0.0013746414333581924;0.12325459718704224,0.13138779997825623,-0.003945351578295231,-0.08337368816137314;-0.16464439034461975,0.0006816676468588412,-0.08337368816137314,0.20985350012779236
;8.920649528503418;-0.44961804151535034,-0.05339339002966881,0.00020232728275004774,-0.0020778703037649393;0.023669809103012085,0.15202270448207855,0.5345105528831482,0.0013768327189609408;0.1231684461236,0.13137514889240265,-0.003946857992559671,-0.08336437493562698;-0.16469871997833252,0.0006808386533521116,-0.08336437493562698,0.20990753173828125
;8.903873443603516;-0.449543297290802,-0.05336759239435196,0.00020229091751389205,-0.0020793231669813395;0.02364232763648033,0.15201684832572937,0.5346432328224182,0.0013790280790999532;0.12308233976364136,0.13136231899261475,-0.003948366269469261,-0.08335506170988083;-0.16475272178649902,0.0006800147239118814,-0.08335506170988083,0.20996199548244476
;8.887093544006348;-0.44946855306625366,-0.053341787308454514,0.0002022545668296516,-0.0020807774271816015;0.02361486293375492,0.152010977268219,0.5347759127616882,0.001381227746605873;0.12299620360136032,0.131349578499794,-0.003949875943362713,-0.08334576338529587;-0.16480682790279388,0.0006791952182538807,-0.08334576338529587,0.21001659333705902
;8.870309829711914;-0.44939351081848145,-0.053315963596105576,0.00020221825980115682,-0.0020822323858737946;0.023587416857481003,0.15200504660606384,0.5349084734916687,0.0013834298588335514;0.12291010469198227,0.13133682310581207,-0.003951386082917452,-0.08333646506071091;-0.16486047208309174,0.0006783807766623795,-0.08333646506071091,0.21007192134857178
;8.853520393371582;-0.44931837916374207,-0.05329011753201485,0.0002021819236688316,-0.002083688275888562;0.02355998568236828,0.1519991010427475,0.5350412726402283,0.0013856374425813556;0.12282401323318481,0.13132411241531372,-0.003952893428504467,-0.08332715183496475;-0.16491398215293884,0.0006775709916837513,-0.08332715183496475,0.21012769639492035
;8.836727142333984;-0.4492431581020355,-0.053264304995536804,0.00020214563119225204,-0.0020851457957178354;0.02353258803486824,0.15199314057826996,0.5351739525794983,0.0013878482859581709;0.12273792177438736,0.1313113421201706,-0.00395440636202693,-0.08331785351037979;-0.1649683713912964,0.0006767659797333181,-0.08331785351037979,0.21018242835998535
;8.819930076599121;-0.4491679072380066,-0.05323847010731697,0.00020210930961184204,-0.0020866047125309706;0.0235051978379488,0.15198713541030884,0.5353066921234131,0.0013900635531172156;0.12265181541442871,0.13129858672618866,-0.0039559174329042435,-0.08330854773521423;-0.1650225818157196,0.0006759653915651143,-0.08330854773521423,0.2102375626564026
;8.80312728881836;-0.4490923285484314,-0.05321263521909714,0.00020207303168717772,-0.0020880638621747494;0.023477839305996895,0.15198111534118652,0.5354393124580383,0.001392283127643168;0.12256575375795364,0.1312858611345291,-0.003957429900765419,-0.08329925686120987;-0.16507607698440552,0.0006751699838787317,-0.08329925686120987,0.21029363572597504
;8.786320686340332;-0.449016273021698,-0.05318672955036163,0.00020203673921059817,-0.00208952440880239;0.023450473323464394,0.15197500586509705,0.5355719923973083,0.0013945060782134533;0.12247966229915619,0.1312730610370636,-0.0039589423686265945,-0.08328995108604431;-0.16512921452522278,0.0006743791163899004,-0.08328995108604431,0.21035055816173553
;8.769509315490723;-0.44893988966941833,-0.05316081643104553,0.00020200047583784908,-0.0020909865852445364;0.023423120379447937,0.15196891129016876,0.5357047915458679,0.001396733452565968;0.12239362299442291,0.13126030564308167,-0.003960456699132919,-0.08328066766262054;-0.1651834398508072,0.0006735927890986204,-0.08328066766262054,0.21040688455104828
;8.752693176269531;-0.44886329770088196,-0.05313486605882645,0.00020196419791318476,-0.0020924494601786137;0.023395784199237823,0.1519627571105957,0.5358375310897827,0.0013989661820232868;0.12230756133794785,0.13124750554561615,-0.003961970563977957,-0.08327137678861618;-0.16523702442646027,0.0006728112348355353,-0.08327137678861618,0.21046392619609833
;8.735873222351074;-0.44878655672073364,-0.05310893803834915,0.0002019279490923509,-0.002093913732096553;0.023368464782834053,0.15195658802986145,0.5359702110290527,0.0014012021711096168;0.12222150713205338,0.1312347948551178,-0.003963486757129431,-0.08326209336519241;-0.1652906984090805,0.0006720341625623405,-0.08326209336519241,0.21052110195159912
;8.719047546386719;-0.448709636926651,-0.05308297276496887,0.00020189171482343227,-0.002095378702506423;0.023341162130236626,0.15195037424564362,0.5361028909683228,0.0014034429332241416;0.12213548272848129,0.13122199475765228,-0.003965001553297043,-0.08325279504060745;-0.1653447300195694,0.0006712618051096797,-0.08325279504060745,0.21057797968387604
;8.702218055725098;-0.44863271713256836,-0.053057003766298294,0.00020185548055451363,-0.0020968455355614424;0.02331387996673584,0.1519441306591034,0.5362356305122375,0.0014056856743991375;0.12204944342374802,0.13120926916599274,-0.003966517746448517,-0.08324351906776428;-0.1653982251882553,0.0006704943953081965,-0.08324351906776428,0.21063551306724548
;8.685383796691895;-0.4485555589199066,-0.05303101986646652,0.00020181927538942546,-0.0020983132999390364;0.023286614567041397,0.1519378274679184,0.5363683104515076,0.0014079342363402247;0.12196342647075653,0.1311964988708496,-0.003968034405261278,-0.08323424309492111;-0.16545173525810242,0.0006697313510812819,-0.08323424309492111,0.21069326996803284
;8.66854476928711;-0.4484782814979553,-0.053005047142505646,0.00020178307022433728,-0.002099781995639205;0.023259373381733894,0.1519315093755722,0.5365009903907776,0.0014101860579103231;0.12187741696834564,0.1311836838722229,-0.003969552461057901,-0.08322495967149734;-0.1655057966709137,0.0006689730798825622,-0.08322495967149734,0.2107505202293396
;8.651700973510742;-0.44840049743652344,-0.05297904461622238,0.00020174689416307956,-0.0021012520883232355;0.023232143372297287,0.15192511677742004,0.5366337895393372,0.0014124432345852256;0.12179141491651535,0.13117091357707977,-0.003971072379499674,-0.08321568369865417;-0.16555950045585632,0.0006682192906737328,-0.08321568369865417,0.21080870926380157
;8.634852409362793;-0.44832223653793335,-0.05295298621058464,0.00020171071810182184,-0.002102722879499197;0.02320490963757038,0.15191872417926788,0.5367664098739624,0.0014147041365504265;0.12170543521642685,0.13115814328193665,-0.003972591832280159,-0.0832064151763916;-0.1656133383512497,0.0006674703327007592,-0.0832064151763916,0.21086719632148743
;8.617999076843262;-0.4482439160346985,-0.052926912903785706,0.0002016745274886489,-0.002104195300489664;0.023177694529294968,0.15191233158111572,0.5368991494178772,0.0014169701607897878;0.12161943316459656,0.13114535808563232,-0.003974112216383219,-0.08319715410470963;-0.16566680371761322,0.0006667258567176759,-0.08319715410470963,0.21092620491981506
;8.601140975952148;-0.4481654167175293,-0.05290082097053528,0.0002016383659793064,-0.0021056686528027058;0.023150494322180748,0.15190589427947998,0.537031888961792,0.0014192396774888039;0.12153345346450806,0.1311326026916504,-0.003975632134824991,-0.08318786323070526;-0.16572029888629913,0.000665985862724483,-0.08318786323070526,0.21098549664020538
;8.584278106689453;-0.4480867385864258,-0.052874740213155746,0.00020160218991804868,-0.0021071434020996094;0.023123322054743767,0.15189935266971588,0.5371646285057068,0.0014215121045708656;0.12144749611616135,0.13111980259418488,-0.0039771548472344875,-0.08317860960960388;-0.16577374935150146,0.0006652505835518241,-0.08317860960960388,0.2110448032617569
;8.567410469055176;-0.4480079114437103,-0.05284865200519562,0.0002015660866163671,-0.0021086193155497313;0.023096168413758278,0.15189282596111298,0.5372973680496216,0.0014237905852496624;0.12136151641607285,0.13110703229904175,-0.003978677559643984,-0.0831693485379219;-0.16582715511322021,0.0006645197863690555,-0.0831693485379219,0.21110442280769348
;8.550538063049316;-0.4479289650917053,-0.052822552621364594,0.00020152995421085507,-0.0021100963931530714;0.023069027811288834,0.15188626945018768,0.5374301671981812,0.001426071859896183;0.12127557396888733,0.13109421730041504,-0.003980201203376055,-0.08316008001565933;-0.16588075459003448,0.0006637935875914991,-0.08316008001565933,0.21116401255130768
;8.533660888671875;-0.4478498101234436,-0.052796442061662674,0.00020149382180534303,-0.002111574402078986;0.02304190956056118,0.15187965333461761,0.537562906742096,0.0014283594209700823;0.12118961662054062,0.13108137249946594,-0.003981725312769413,-0.08315083384513855;-0.16593393683433533,0.0006630720454268157,-0.08315083384513855,0.21122406423091888
;8.516777992248535;-0.4477701783180237,-0.05277028679847717,0.00020145773305557668,-0.002113053575158119;0.023014796897768974,0.15187303721904755,0.5376957058906555,0.0014306495431810617;0.1211036816239357,0.1310686469078064,-0.003983250353485346,-0.08314156532287598;-0.1659872829914093,0.0006623546942137182,-0.08314156532287598,0.21128475666046143
;8.499890327453613;-0.447689950466156,-0.0527440570294857,0.0002014216297538951,-0.0021145339123904705;0.022987673059105873,0.1518663763999939,0.5378285050392151,0.0014329449040815234;0.12101774662733078,0.13105586171150208,-0.003984774462878704,-0.0831323191523552;-0.16604073345661163,0.0006616422324441373,-0.0831323191523552,0.2113458663225174
;8.482998847961426;-0.44760972261428833,-0.05271783843636513,0.00020138554100412875,-0.0021160156466066837;0.02296057529747486,0.15185970067977905,0.5379611253738403,0.0014352432917803526;0.12093181163072586,0.13104304671287537,-0.0039863004349172115,-0.08312306553125381;-0.16609442234039307,0.0006609342526644468,-0.08312306553125381,0.21140648424625397
;8.46610164642334;-0.44752931594848633,-0.05269162729382515,0.00020134946680627763,-0.0021174985449761152;0.02293349988758564,0.15185298025608063,0.5380940437316895,0.001437546918168664;0.12084589153528214,0.13103021681308746,-0.0039878287352621555,-0.08311381191015244;-0.16614751517772675,0.0006602307548746467,-0.08311381191015244,0.21146808564662933
;8.449199676513672;-0.4474486708641052,-0.052665386348962784,0.0002013133926084265,-0.0021189823746681213;0.022906437516212463,0.15184620022773743,0.5382269024848938,0.0014398549683392048;0.12075997143983841,0.13101744651794434,-0.003989355638623238,-0.08310457319021225;-0.1662009358406067,0.0006595317390747368,-0.08310457319021225,0.21152973175048828
;8.432291984558105;-0.4473680257797241,-0.052639156579971313,0.00020127736206632107,-0.002120467834174633;0.022879403084516525,0.15183934569358826,0.5383597016334534,0.0014421668602153659;0.12067405879497528,0.13100457191467285,-0.003990884870290756,-0.08309532701969147;-0.16625401377677917,0.0006588372052647173,-0.08309532701969147,0.21159148216247559
;8.415380477905273;-0.4472871422767639,-0.05261291190981865,0.00020124130242038518,-0.0021219542250037193;0.02285238355398178,0.1518324613571167,0.5384925603866577,0.001444484107196331;0.12058816850185394,0.13099181652069092,-0.003992414567619562,-0.08308608084917068;-0.16630788147449493,0.0006581471534445882,-0.08308608084917068,0.21165288984775543
;8.398463249206543;-0.4472060203552246,-0.05258664861321449,0.00020120525732636452,-0.0021234415471553802;0.022825375199317932,0.15182554721832275,0.5386253595352173,0.0014468050794675946;0.1205022931098938,0.13097898662090302,-0.003993943799287081,-0.0830768495798111;-0.1663602888584137,0.0006574615254066885,-0.0830768495798111,0.21171578764915466
;8.381540298461914;-0.44712457060813904,-0.05256034806370735,0.0002011692413361743,-0.002124930964782834;0.02279837802052498,0.15181861817836761,0.5387581586837769,0.0014491303591057658;0.12041640281677246,0.1309661567211151,-0.003995475359261036,-0.0830676332116127;-0.16641423106193542,0.0006567804957740009,-0.0830676332116127,0.21177758276462555
;8.36461353302002;-0.4470425546169281,-0.052533987909555435,0.00020113323989789933,-0.0021264213137328625;0.022771373391151428,0.1518116444349289,0.538891077041626,0.001451460411772132;0.12033052742481232,0.13095340132713318,-0.003997007384896278,-0.08305837213993073;-0.16646750271320343,0.0006561038899235427,-0.08305837213993073,0.2118409126996994
